X,Y,id,zone,utm_zone,easting,northing,mgrs,dstrcts,dw,db,ds,drought,p_pr_sp,p_cnfrs,grwng_s,prdsp_w,rl_prdsp_w,prdsp_b,rl_prdsp_b,prdsp_s,rl_prdsp_s,prdsp__,prdsp_p,Fläch,MAPKEY,Wuchsge1,Wuchsnam,SRTMkomple
4618710.07813778,2649299.72408653,1080,33,33,416550,5193150,33TVM,Feldkirchen,1038.3680600000,305.2986100000,40.6250000000,21.2852500000,0.4062500000,0.7500000000,350.4375000000,932.9939600000,0.9998100000,322.9962800000,0.4903000000,159.8030500000,0.9008700000,1255.9902400000,0.3584100000,563828120.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1676.0000000000
4399272.8355299,2689674.61651803,1081,32,32,653760,5242260,32TPT,Innsbruck+Steinach,223.9895200000,93.1551400000,46.6708600000,34.3522600000,0.3584900000,0.7735800000,305.7547200000,906.5349900000,0.9714600000,415.4448200000,0.6306300000,211.9329000000,1.1947500000,1321.9798100000,0.4323700000,2080099413.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,839.0000000000
4630881.48227864,2737648.82697036,1082,33,33,434430,5280510,33TVN,Kirchdorf an der Krems,1407.3504300000,1361.7094000000,103.9316200000,36.7130100000,0.2000000000,0.4923100000,363.5846200000,608.2953000000,0.6518600000,872.3689800000,1.3242300000,236.6932300000,1.3343400000,1480.6642800000,0.4072400000,1207869795.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,707.0000000000
4813692.80180735,2846510.48957718,1083,33,33,623940,5376690,33UXP,Gnserndorf,33.3333300000,18.0409400000,8.7719300000,10.9231400000,0.0000000000,0.0526300000,174.6052600000,192.2425000000,0.2060100000,639.6554300000,0.9709800000,0.0000000000,0.0000000000,831.8979200000,0.4764400000,2575874612.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,284.0000000000
4834153.70789324,2770246.77433397,1084,33,33,639300,5299230,33TXN,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,120.0000000000
4571327.24292956,2709740.04584762,1085,33,33,373230,5256630,33TUN,Sankt Johann im Pongau,773.2510300000,888.0123500000,273.4567900000,40.0220700000,0.4444400000,0.7037000000,363.3333300000,1371.2776700000,1.4694900000,872.4535200000,1.3243600000,216.8458500000,1.2224500000,2243.7311900000,0.6175400000,1736163783.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1220.0000000000
4611614.99004002,2669113.68481999,1086,33,33,410760,5213400,33TVN,Tamsweg (Lungau),3022.7920200000,782.1082600000,71.1680900000,31.4749500000,0.4359000000,0.7948700000,299.7692300000,1638.8066000000,1.7561700000,423.4485300000,0.6427800000,115.3216600000,0.6501100000,2062.2551300000,0.6879500000,1023904897.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1302.0000000000
4713595.81283288,2738932.61595916,1087,33,33,516990,5276220,33TWN,Bruck an der Mur,905.5555600000,772.1612500000,174.0108400000,30.1833600000,0.4146300000,0.7682900000,377.7073200000,891.4947900000,0.9553400000,945.2296000000,1.4348300000,242.9561700000,1.3696400000,1836.7243800000,0.4862800000,1296457081.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,1962.0000000000
4792222.73528239,2710250.06035171,1088,33,33,593520,5242260,33TWN,Burgenland-Sd,195.8192400000,1426.9270300000,48.5323400000,20.7885000000,0.0597000000,0.3880600000,309.4925400000,515.7921500000,0.5527300000,1286.7927900000,1.9533200000,0.0000000000,0.0000000000,1802.5849500000,0.5824300000,1481294508.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,391.0000000000
4575003.19566659,2764390.02337203,1089,33,33,380460,5310930,33TUP,Vcklabruck,1948.9458700000,1208.8319100000,115.8689500000,33.4518000000,0.3846200000,0.6410300000,441.4871800000,1732.4824800000,1.8565600000,1305.5641900000,1.9818100000,263.8549500000,1.4874600000,3038.0466700000,0.6881400000,1056158472.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,606.0000000000
4668603.88340376,2625256.13590473,1090,33,33,464730,5165820,33TVM,Vlkermarkt,186.1111100000,326.7433000000,84.0421500000,19.5569700000,0.2931000000,0.6551700000,341.6034500000,444.0042900000,0.4758000000,496.2285600000,0.7532600000,98.8789800000,0.5574200000,940.2328500000,0.2752400000,910109890.7000000477,25F0,6.2,Klagenfurter Becken,511.0000000000
4660534.59164925,2813651.17632014,1091,33,33,468990,5354340,33UVP,Freistadt,1097.5170100000,533.8888900000,137.8458000000,24.2947700000,0.5714300000,0.8367300000,382.8775500000,1634.4713400000,1.7515300000,788.2095800000,1.1964800000,321.0296500000,1.8097700000,2422.6809200000,0.6327600000,1010474133.0000000000,414,9.1,Mhlviertel,351.0000000000
4711786.30468831,2751801.45519114,1092,33,33,516030,5289180,33TWN,Bruck an der Mur,905.5555600000,772.1612500000,174.0108400000,30.1833600000,0.4146300000,0.7682900000,377.7073200000,891.4947900000,0.9553400000,945.2296000000,1.4348300000,242.9561700000,1.3696400000,1836.7243800000,0.4862800000,1296457081.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,1393.0000000000
4754814.61562363,2683907.80479895,1093,33,33,554490,5218530,33TWN,Weiz,956.6276800000,148.4892800000,67.6023400000,30.0452600000,0.3684200000,0.7368400000,407.2105300000,1481.2970200000,1.5873800000,850.3993800000,1.2908800000,171.6775900000,0.9678200000,2331.6964000000,0.5726000000,1084865933.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,390.0000000000
4692229.26777766,2804730.49703047,1094,33,33,500010,5343300,33UWP,Melk,1814.2857100000,1008.3650800000,313.6507900000,20.8706200000,0.4000000000,0.6000000000,344.6857100000,1905.7787600000,2.0422700000,720.5931400000,1.0938400000,337.8550500000,1.9046300000,2626.3719000000,0.7619600000,994762733.2000000477,CB,9.2,Waldviertel,521.0000000000
4824331.46124133,2862345.431378,1095,33,33,635610,5391750,33UXP,Gnserndorf,33.3333300000,18.0409400000,8.7719300000,10.9231400000,0.0000000000,0.0526300000,174.6052600000,192.2425000000,0.2060100000,639.6554300000,0.9709800000,0.0000000000,0.0000000000,831.8979200000,0.4764400000,2575874612.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,174.0000000000
4790998.33005161,2698678.34996291,1096,33,33,591540,5230800,33TWN,Burgenland-Sd,195.8192400000,1426.9270300000,48.5323400000,20.7885000000,0.0597000000,0.3880600000,309.4925400000,515.7921500000,0.5527300000,1286.7927900000,1.9533200000,0.0000000000,0.0000000000,1802.5849500000,0.5824300000,1481294508.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,370.0000000000
4304254.26650474,2717798.82339913,1097,32,32,558480,5269200,32TNT,Bregenz,138.7325100000,285.5390900000,97.2921800000,42.3237400000,0.2592600000,0.6666700000,459.0740700000,124.5373400000,0.1334600000,859.9939000000,1.3054500000,263.1456800000,1.4834600000,984.5312400000,0.2144600000,853656092.7999999523,261E,4.1,Nrdliche Randalpen - Westteil,526.0000000000
4576233.59660884,2616009.52483466,1098,33,33,372060,5162730,33TUM,Hermagor,478.1045800000,261.7320300000,415.4575200000,13.0442800000,0.3235300000,0.6470600000,394.4117600000,462.7655400000,0.4959100000,0.0000000000,0.0000000000,165.8746300000,0.9351000000,462.7655400000,0.1173300000,819499515.6000000238,25F9,6.1,Sdliche Randgebirge,692.0000000000
4713351.21788443,2717925.99083643,1099,33,33,515370,5255280,33TWN,Bruck an der Mur,905.5555600000,772.1612500000,174.0108400000,30.1833600000,0.4146300000,0.7682900000,377.7073200000,891.4947900000,0.9553400000,945.2296000000,1.4348300000,242.9561700000,1.3696400000,1836.7243800000,0.4862800000,1296457081.0000000000,260F,3.1,stliche Zwischenalpen - Nordteil,737.0000000000
4497696.50370877,2672873.58319088,1100,33,33,297420,5224680,33TTN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,2519.0000000000
4594680.13239638,2767570.42312052,1101,33,33,400290,5312790,33TVP,Vcklabruck,1948.9458700000,1208.8319100000,115.8689500000,33.4518000000,0.3846200000,0.6410300000,441.4871800000,1732.4824800000,1.8565600000,1305.5641900000,1.9818100000,263.8549500000,1.4874600000,3038.0466700000,0.6881400000,1056158472.0000000000,9F,7.1,Nrdl. Alpenvorland - Westteil,472.0000000000
4686556.75012613,2763052.93464322,1102,33,33,491610,5302110,33TVP,Amstetten,778.6231900000,658.2850200000,296.3768100000,25.2471500000,0.2826100000,0.5652200000,304.7826100000,1271.0974900000,1.3621300000,777.2717200000,1.1798800000,227.7370200000,1.2838500000,2048.3692100000,0.6720800000,1316483714.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,1081.0000000000
4800270.17220976,2752877.49670883,1103,33,33,604350,5284230,33TXN,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,260D,5.2,Bucklige Welt,283.0000000000
4762111.3031342,2652863.51148423,1104,33,33,559740,5187060,33TWM,Leibnitz,647.7235800000,1412.8997300000,62.4661200000,22.8048500000,0.0731700000,0.4146300000,310.3902400000,792.6997100000,0.8494700000,1028.4454900000,1.5611500000,102.6437200000,0.5786400000,1821.1452000000,0.5867300000,1027931716.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,349.0000000000
4795759.80627453,2809178.24275769,1105,33,33,603570,5340690,33UXP,Wien,237.7301600000,32.2698400000,7.7777800000,10.7935100000,0.0000000000,0.0000000000,440.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,209.2634200000,1.1797000000,0.0000000000,0.0000000000,444473792.6999999881,CE,8.1,Pannonisches Tief- und Hgelland,167.0000000000
4684010.82401096,2845680.92349101,1106,33,33,494520,5384700,33UVP,Waidhofen an der Thaya,1410.5555600000,595.2222200000,319.0740700000,21.2271800000,0.3666700000,0.8000000000,347.9000000000,1029.7729200000,1.1035200000,794.3815500000,1.2058500000,156.7092300000,0.8834300000,1824.1544700000,0.5243300000,1486186982.0000000000,CB,9.2,Waldviertel,788.0000000000
4337486.93382482,2658113.31999219,1107,32,32,592440,5209920,32TNT,Landeck,225.6000000000,76.9238100000,195.2761900000,30.5662500000,0.3142900000,0.8000000000,359.9142900000,1006.3830400000,1.0784600000,386.4273200000,0.5865900000,60.9422700000,0.3435600000,1392.8103600000,0.3869800000,1595975669.0000000000,25DF,1.2,Subkontinentale Innenalpen - Westteil,2643.0000000000
4615569.95790482,2765574.07664324,1108,33,33,420990,5309400,33TVP,Gmunden,2488.8888900000,2034.1904800000,125.3968300000,43.6910000000,0.2571400000,0.5142900000,289.5285700000,1291.7461700000,1.3842600000,1258.3180600000,1.9100900000,238.6322400000,1.3452700000,2550.0642300000,0.8807600000,1415178878.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,659.0000000000
4544563.34088683,2649280.72670486,1109,33,33,342630,5198040,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,25F7,1.2,Subkontinentale Innenalpen - Westteil,1804.0000000000
4530192.27382153,2700611.13037787,1110,33,33,331620,5250240,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25E8,2.2,Nrdliche Zwischenalpen - Ostteil,1643.0000000000
4812708.43966325,2765793.05112343,1111,33,33,617610,5296260,33TXN,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,155.0000000000
4844189.38228483,2768983.61683008,1112,33,33,649230,5297280,33TXN,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,118.0000000000
4672766.39239426,2773276.97749937,1113,33,33,478530,5313240,33TVP,Amstetten,778.6231900000,658.2850200000,296.3768100000,25.2471500000,0.2826100000,0.5652200000,304.7826100000,1271.0974900000,1.3621300000,777.2717200000,1.1798800000,227.7370200000,1.2838500000,2048.3692100000,0.6720800000,1316483714.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,451.0000000000
4783933.14456319,2801147.61562625,1114,33,33,591240,5333490,33UWP,Wien,237.7301600000,32.2698400000,7.7777800000,10.7935100000,0.0000000000,0.0000000000,440.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,209.2634200000,1.1797000000,0.0000000000,0.0000000000,444473792.6999999881,2603,5.1,Niedersterreichischer Alpenostrand (Thermenalpen),298.0000000000
4622602.98063338,2788537.52715714,1115,33,33,429510,5331840,33UVP,Wels,3930.4444400000,2607.7555600000,206.6666700000,21.1163200000,0.4000000000,0.8000000000,409.6000000000,1419.6215700000,1.5212900000,1369.2151500000,2.0784300000,171.0178300000,0.9641000000,2788.8367200000,0.6808700000,760913406.8999999762,2617,7.2,Nrdl. Alpenvorland - Ostteil,374.0000000000
4661990.67069934,2811193.29030527,1116,33,33,470280,5351790,33UVP,Freistadt,1097.5170100000,533.8888900000,137.8458000000,24.2947700000,0.5714300000,0.8367300000,382.8775500000,1634.4713400000,1.7515300000,788.2095800000,1.1964800000,321.0296500000,1.8097700000,2422.6809200000,0.6327600000,1010474133.0000000000,414,9.1,Mhlviertel,328.0000000000
4816526.85040852,2767619.66153283,1117,33,33,621540,5297820,33TXN,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,139.0000000000
4616173.73079695,2636898.96564017,1118,33,33,413220,5180940,33TVM,Feldkirchen,1038.3680600000,305.2986100000,40.6250000000,21.2852500000,0.4062500000,0.7500000000,350.4375000000,932.9939600000,0.9998100000,322.9962800000,0.4903000000,159.8030500000,0.9008700000,1255.9902400000,0.3584100000,563828120.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,1764.0000000000
4494023.33076738,2660827.98525649,1119,33,33,292980,5212890,33TTN,Lienz (Osttirol),275.5515900000,43.2301600000,66.3472200000,20.9150000000,0.3928600000,0.8392900000,356.0714300000,784.5178100000,0.8407000000,0.0000000000,0.0000000000,253.9312300000,1.4315100000,784.5178100000,0.2203300000,2028926895.0000000000,25F7,1.2,Subkontinentale Innenalpen - Westteil,2831.0000000000
4430949.44984532,2653591.06725302,1120,32,32,685860,5206530,32TPT,Innsbruck+Steinach,223.9895200000,93.1551400000,46.6708600000,34.3522600000,0.3584900000,0.7735800000,305.7547200000,906.5349900000,0.9714600000,415.4448200000,0.6306300000,211.9329000000,1.1947500000,1321.9798100000,0.4323700000,2080099413.0000000000,2623,1.2,Subkontinentale Innenalpen - Westteil,2094.0000000000
4645436.71605282,2684391.41632315,1121,33,33,445470,5226390,33TVN,Murau,1120.8708700000,477.8528500000,97.5225200000,30.2737100000,0.4459500000,0.7432400000,302.6621600000,830.4035000000,0.8898800000,165.7421800000,0.2515900000,188.3499900000,1.0618000000,996.1456800000,0.3291300000,1343706145.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1264.0000000000
4655114.41132904,2673497.34354935,1122,33,33,454410,5214870,33TVN,Murau,1120.8708700000,477.8528500000,97.5225200000,30.2737100000,0.4459500000,0.7432400000,302.6621600000,830.4035000000,0.8898800000,165.7421800000,0.2515900000,188.3499900000,1.0618000000,996.1456800000,0.3291300000,1343706145.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,897.0000000000
4585745.52088231,2637401.30456067,1123,33,33,382920,5183460,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,BC,3.3,Sdliche Zwischenalpen,588.0000000000
4668185.4306579,2837117.68199229,1124,33,33,478170,5377230,33UVP,Freistadt,1097.5170100000,533.8888900000,137.8458000000,24.2947700000,0.5714300000,0.8367300000,382.8775500000,1634.4713400000,1.7515300000,788.2095800000,1.1964800000,321.0296500000,1.8097700000,2422.6809200000,0.6327600000,1010474133.0000000000,414,9.1,Mhlviertel,911.0000000000
4768204.48344878,2693511.20744457,1125,33,33,568470,5227200,33TWN,Hartberg,405.5178900000,265.6346500000,33.6534800000,26.0682800000,0.1864400000,0.6779700000,378.1355900000,1130.9273800000,1.2119200000,947.1722600000,1.4377800000,0.0000000000,0.0000000000,2078.0996300000,0.5495600000,1190861079.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,356.0000000000
4806853.42087801,2822785.32643921,1126,33,33,615540,5353500,33UXP,Gnserndorf,33.3333300000,18.0409400000,8.7719300000,10.9231400000,0.0000000000,0.0526300000,174.6052600000,192.2425000000,0.2060100000,639.6554300000,0.9709800000,0.0000000000,0.0000000000,831.8979200000,0.4764400000,2575874612.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,155.0000000000
4650510.56641839,2687798.22699624,1127,33,33,450750,5229450,33TVN,Murau,1120.8708700000,477.8528500000,97.5225200000,30.2737100000,0.4459500000,0.7432400000,302.6621600000,830.4035000000,0.8898800000,165.7421800000,0.2515900000,188.3499900000,1.0618000000,996.1456800000,0.3291300000,1343706145.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1165.0000000000
4597526.08753696,2699252.38699288,1128,33,33,398670,5244420,33TUN,Stainach,1567.3533100000,1095.9176000000,90.1997500000,39.6276700000,0.4044900000,0.7191000000,330.5955100000,1011.8512300000,1.0843200000,791.8538800000,1.2020100000,243.9294500000,1.3751300000,1803.7051100000,0.5455900000,1929640355.0000000000,25E8,2.2,Nrdliche Zwischenalpen - Ostteil,1264.0000000000
4336061.91681567,2654712.88129453,1129,32,32,591060,5206500,32TNT,Landeck,225.6000000000,76.9238100000,195.2761900000,30.5662500000,0.3142900000,0.8000000000,359.9142900000,1006.3830400000,1.0784600000,386.4273200000,0.5865900000,60.9422700000,0.3435600000,1392.8103600000,0.3869800000,1595975669.0000000000,25DF,1.2,Subkontinentale Innenalpen - Westteil,2488.0000000000
4607676.40447883,2743277.80583825,1130,33,33,411660,5287680,33TVN,Gmunden,2488.8888900000,2034.1904800000,125.3968300000,43.6910000000,0.2571400000,0.5142900000,289.5285700000,1291.7461700000,1.3842600000,1258.3180600000,1.9100900000,238.6322400000,1.3452700000,2550.0642300000,0.8807600000,1415178878.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1284.0000000000
